name,num_centroids,volumes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
st012_bl3_fo4,10,"[4994, 2909, 8740, 2340, 525, 517, 2370, 2835, 11486, 12821]","[35.63456147376852, 64.73287945534642, 30.299359231077293]","[34.31763492609144, 49.044688896528015, 33.001375042970096]","[50.020480549199085, 78.43741418764301, 26.779061784897024]","[42.26794871794872, 38.00811965811966, 32.782051282051285]","[47.83047619047619, 54.64952380952381, 21.51238095238095]","[49.42553191489362, 46.456479690522244, 21.473887814313347]","[55.505485232067514, 37.35569620253165, 29.520675105485232]","[60.63386243386243, 50.74603174603175, 22.853615520282187]","[73.82657147832144, 75.05502350687794, 26.963259620407452]","[89.58310584197801, 54.610170813509086, 30.014117463536387]"
st028_bl1_fo2,9,"[5192, 6427, 5550, 1880, 2480, 896, 664, 1672, 832]","[53.74248844375963, 66.48054699537751, 19.596494607087827]","[54.94103002956278, 52.285981017582074, 33.64711373891396]","[64.57333333333334, 81.61225225225225, 18.206126126126126]","[65.07765957446809, 53.069148936170215, 44.8031914893617]","[74.03225806451613, 60.299596774193546, 51.14032258064516]","[71.99665178571429, 63.512276785714285, 29.838169642857142]","[76.37198795180723, 58.50301204819277, 36.29066265060241]","[80.56100478468899, 68.50837320574162, 44.55023923444976]","[78.91466346153847, 70.67067307692308, 34.34855769230769]"
st049_bl1_fo2,9,"[17860, 5523, 6419, 1955, 3449, 16146, 946, 2044, 8748]","[57.13465845464726, 53.65464725643897, 39.27290033594625]","[48.70378417526707, 73.53539742893355, 45.44830707948579]","[55.64013086150491, 91.23352547125721, 39.30596666147375]","[68.27979539641943, 79.9299232736573, 46.72225063938619]","[73.30414612931284, 91.44389678167585, 34.162655842273125]","[82.88263346958999, 51.49170073083116, 24.901090053263967]","[72.3784355179704, 70.58879492600423, 42.91860465116279]","[79.95988258317026, 77.97309197651663, 36.60225048923679]","[96.87448559670781, 72.06847279378144, 15.808527663465934]"
st049_bl1_fo3,12,"[10630, 1807, 16800, 4876, 2563, 1155, 345, 7379, 12965, 420, 620, 7598]","[33.055973659454374, 72.27591721542804, 26.385512699905927]","[35.10182623132263, 47.50747094631987, 22.916436081903708]","[56.36172619047619, 83.82744047619047, 34.21505952380952]","[57.45139458572601, 33.859310910582444, 32.44585726004922]","[53.70542333203277, 49.5181428014046, 37.304330862270774]","[64.2961038961039, 55.515151515151516, 42.18181818181818]","[62.4231884057971, 43.14782608695652, 43.553623188405794]","[77.86827483398835, 32.61702127659574, 31.684374576500883]","[82.63902815271886, 72.20948708060162, 36.528499807173155]","[69.56666666666666, 41.647619047619045, 43.30714285714286]","[71.77096774193548, 49.325806451612905, 43.306451612903224]","[89.1563569360358, 49.8678599631482, 34.48828639115557]"
st049_bl1_fo5,13,"[17999, 18000, 19130, 12433, 1324, 775, 1860, 561, 6808, 435, 386, 3268, 4499]","[48.42335685315851, 53.56269792766265, 24.235624201344518]","[45.92411111111111, 81.61488888888888, 34.86427777777778]","[70.72049137480397, 34.26555148980658, 18.067119707266073]","[67.37480897611196, 98.9613126357275, 41.90999758706668]","[71.52341389728096, 64.79380664652568, 38.91465256797583]","[70.52387096774194, 74.02193548387096, 43.891612903225806]","[81.65860215053763, 59.51021505376344, 35.196236559139784]","[77.34046345811052, 79.26916221033868, 45.96613190730838]","[89.68698589894242, 95.0123384253819, 41.42347238542891]","[84.32643678160919, 75.64827586206897, 45.774712643678164]","[82.69948186528498, 68.15803108808291, 44.468911917098445]","[94.41064871481028, 64.75673194614443, 33.35373317013464]","[99.29962213825294, 79.93976439208713, 36.68459657701712]"
st050_bl1_fo2,9,"[4968, 8606, 2607, 700, 1366, 462, 1548, 699, 2010]","[50.44122383252818, 59.48248792270532, 35.61010466988728]","[59.913548686962585, 70.21089937253079, 21.332907273994888]","[57.37245876486383, 53.71768316072114, 47.75105485232068]","[67.61714285714285, 54.69428571428571, 36.79571428571428]","[68.35797950219619, 56.1398243045388, 50.733528550512446]","[71.1038961038961, 59.88528138528139, 30.093073593073594]","[77.65697674418605, 60.241602067183464, 45.83010335917313]","[77.88555078683834, 62.45207439198855, 35.072961373390555]","[79.7457711442786, 74.28955223880597, 21.928855721393035]"
st050_bl1_fo3,9,"[13617, 15329, 8644, 1241, 869, 804, 1599, 3617, 1969]","[46.10464860101344, 37.89615921274877, 16.17830652860395]","[42.259377650205494, 60.730706504012005, 33.799660773696914]","[63.55506709856548, 75.42503470615456, 42.98507635354003]","[62.625302175664785, 44.632554391619664, 32.34165995165189]","[61.333716915995396, 53.41311852704258, 39.56271576524741]","[71.60696517412936, 53.93781094527363, 39.29353233830846]","[74.62226391494684, 45.625390869293305, 26.484677923702314]","[81.05584738733758, 68.08487696986452, 36.113906552391484]","[83.65921787709497, 55.34332148298629, 28.84002031488065]"
st050_bl1_fo4,12,"[6005, 3715, 3299, 5970, 15741, 504, 1576, 274, 1018, 564, 23316, 11401]","[31.845462114904247, 47.9300582847627, 18.86494587843464]","[36.44064602960969, 86.53351278600269, 34.07886944818304]","[38.475598666262506, 73.0418308578357, 22.654137617459835]","[51.596649916247905, 92.28442211055277, 44.48978224455611]","[55.10278889524172, 41.012515087986785, 20.1093958452449]","[49.84722222222222, 80.8670634920635, 21.746031746031747]","[52.545685279187815, 68.1008883248731, 20.836294416243653]","[51.63138686131387, 85.4014598540146, 26.66788321167883]","[61.05697445972495, 75.20137524557957, 25.07956777996071]","[58.445035460992905, 83.88652482269504, 28.46276595744681]","[77.27406073082861, 56.60250471779036, 33.70698232973066]","[72.14121568283484, 82.20305236382774, 43.584422419086046]"
st051_bl1_fo1,11,"[13083, 3112, 7378, 585, 311, 569, 1270, 1375, 11228, 9274, 2487]","[34.50707024382787, 60.01482840327142, 27.708018038676144]","[44.07390745501285, 75.2361825192802, 46.532776349614394]","[54.107075088099755, 46.1831119544592, 18.24085117918135]","[45.85641025641026, 57.3982905982906, 39.13504273504274]","[48.27331189710611, 62.38263665594855, 44.18006430868167]","[52.54833040421793, 54.650263620386646, 36.22847100175747]","[56.78740157480315, 72.58031496062992, 45.41181102362205]","[60.54836363636364, 62.45963636363636, 39.78036363636364]","[75.04853936587104, 52.72221232632704, 22.86738510865693]","[82.62831572137158, 71.53180935949968, 38.72557688160449]","[75.96662645757941, 84.37314032971452, 51.15520707679936]"
st051_bl1_fo2,9,"[2014, 2372, 834, 2217, 1850, 1207, 1204, 1824, 1165]","[52.389771598808345, 61.64001986097319, 48.095829195630586]","[52.53330522765599, 72.10075885328837, 36.31028667790894]","[57.853717026378895, 50.351318944844124, 49.34772182254196]","[58.77943166441137, 76.36896707262066, 22.630130807397382]","[68.84918918918919, 72.82162162162162, 14.917837837837839]","[70.27754763877383, 61.223695111847555, 32.86412593206297]","[75.1328903654485, 51.75747508305648, 31.007475083056477]","[77.84429824561404, 63.33717105263158, 14.364035087719298]","[79.6343347639485, 53.76738197424893, 21.994849785407727]"
st051_bl1_fo3,12,"[25568, 23123, 3382, 5011, 1428, 17900, 339, 317, 759, 737, 7711, 11402]","[34.442428035043804, 59.491004380475594, 18.581821026282853]","[54.606236215024005, 82.31380011244215, 35.01024953509493]","[60.14636309875813, 51.397989355411, 35.20490833826138]","[69.84414288565156, 37.26541608461385, 29.498303731790063]","[68.74719887955182, 59.89985994397759, 43.016806722689076]","[85.07983240223464, 80.08195530726258, 42.85486033519553]","[69.73746312684366, 48.99705014749262, 45.27433628318584]","[70.45425867507886, 43.12933753943218, 42.4006309148265]","[78.6258234519104, 55.77470355731225, 45.42819499341238]","[79.57666214382633, 46.18046132971506, 43.656716417910445]","[88.88172740241214, 36.078848398391905, 33.90779406043315]","[99.15742852131206, 57.063322224171195, 40.7467988072268]"
st051_bl1_fo4,8,"[1374, 1327, 1903, 367, 2141, 1276, 1706, 1473]","[55.880640465793306, 79.872634643377, 22.0509461426492]","[58.6706857573474, 76.83044461190656, 10.692539562923889]","[58.62112454019969, 76.19022595901208, 37.69942196531792]","[58.84196185286103, 62.15803814713897, 27.019073569482288]","[63.39701074264362, 63.037365716954696, 44.19383465670248]","[63.86833855799373, 56.09796238244514, 19.13871473354232]","[68.36049237983588, 51.48241500586167, 38.45545134818288]","[68.6367956551256, 48.903598099117445, 26.617107942973522]"
st061_bl1_fo1,11,"[19589, 23025, 15411, 9661, 1473, 1202, 768, 2251, 1031, 8050, 4412]","[44.5137066721119, 67.48338353157384, 31.09689111235898]","[67.95791530944625, 46.122909880564606, 16.410076004343104]","[55.485108039711896, 89.89066251378885, 43.24404646032055]","[78.10309491771038, 97.44746920608632, 48.047924645481835]","[74.39986422267481, 62.49015614392396, 37.85879158180584]","[71.96256239600666, 71.1730449251248, 45.07071547420965]","[78.67838541666667, 75.68489583333333, 49.76171875]","[86.82940915148822, 59.36872501110617, 34.010661928031986]","[86.05916585838992, 70.81086323957322, 47.299709020368574]","[97.0680745341615, 87.54534161490683, 41.801863354037266]","[98.26609247506799, 68.79283771532185, 34.72008159564823]"
st061_bl1_fo3,7,"[8385, 9169, 4794, 13924, 3352, 2471, 1819]","[45.75837805605247, 59.34621347644603, 28.219439475253427]","[54.389791689388154, 79.67717308321518, 27.906096629948742]","[55.684188569044636, 43.08322903629537, 30.834584897788904]","[78.23060902039644, 84.10420856075841, 33.538207411663315]","[71.62768496420048, 60.014021479713605, 24.018198090692124]","[71.60906515580737, 40.86564144071226, 32.152569809793604]","[81.50742166025289, 50.82462891698736, 31.201209455744916]"
st061_bl1_fo5,12,"[6972, 4041, 8046, 8682, 2186, 731, 1270, 1935, 1197, 17331, 11254, 12206]","[36.11072862880092, 40.17799770510614, 37.89013195639701]","[39.96683989111606, 72.3499133877753, 38.55580301905469]","[51.771687795177726, 87.94705443698733, 43.06922694506587]","[51.563810181985716, 35.36224372264455, 24.309260539046303]","[45.554437328453794, 60.0512351326624, 28.993138151875574]","[49.158686730506155, 72.31053351573188, 20.78796169630643]","[55.854330708661415, 81.46535433070866, 24.30944881889764]","[56.12713178294574, 60.41343669250646, 19.266666666666666]","[62.994152046783626, 71.67836257309942, 18.08939014202172]","[78.17944723328141, 45.784663320062315, 16.992441290173677]","[74.30211480362537, 89.61604762751021, 34.534920917007284]","[86.12239882025233, 71.81525479272489, 20.478862854333933]"
st062_bl1_fo1,6,"[3329, 1798, 2652, 2028, 467, 580]","[53.580354460799036, 64.96155001501953, 34.121958546109944]","[55.49888765294772, 63.84649610678532, 19.42992213570634]","[62.31221719457014, 53.58257918552036, 45.67571644042232]","[64.78648915187377, 55.22485207100592, 14.847633136094675]","[67.31049250535332, 57.49678800856531, 29.52676659528908]","[71.37068965517241, 50.043103448275865, 26.65344827586207]"
st062_bl1_fo2,6,"[9520, 5746, 7335, 454, 4157, 7839]","[46.111659663865545, 73.51901260504202, 27.659663865546218]","[58.963800904977376, 58.124956491472325, 42.94691959624086]","[64.36019086571234, 78.60081799591002, 22.8733469665985]","[61.98898678414097, 59.68722466960352, 50.458149779735685]","[70.70555689198942, 52.25811883569882, 35.704594659610294]","[76.15856614364077, 65.14797805842582, 26.743972445464983]"
st062_bl1_fo3,11,"[12031, 15113, 1268, 2634, 734, 646, 8907, 459, 3789, 804, 5428]","[31.9568614412767, 59.16831518577009, 27.69894439364974]","[52.14411433864885, 43.16985376827896, 40.715278237279165]","[54.46608832807571, 67.88091482649843, 18.50788643533123]","[60.6492027334852, 79.67653758542141, 17.927486712224752]","[59.1008174386921, 58.59809264305177, 22.31198910081744]","[68.03869969040248, 56.59597523219814, 23.69814241486068]","[77.51027281913102, 50.10216683507354, 41.40372740541147]","[66.49455337690632, 66.77124183006536, 15.130718954248366]","[76.21509633148588, 81.19134336236473, 23.944312483504884]","[73.51741293532338, 64.1455223880597, 20.124378109452735]","[84.86753868828298, 69.00202652910832, 34.20891672807664]"
st062_bl1_fo4,10,"[4954, 2056, 9349, 21940, 1442, 844, 1063, 1037, 29584, 13850]","[29.066814695195802, 48.5928542591845, 37.550060557125555]","[32.592898832684824, 63.21449416342413, 38.77772373540856]","[45.09380682425928, 34.19114343780083, 39.667558027596534]","[48.19740200546946, 89.84115770282588, 24.27260711030082]","[42.61997226074896, 69.1740638002774, 40.850901525658806]","[41.77251184834123, 55.156398104265406, 47.94075829383886]","[52.58607714016933, 53.79492003762935, 47.17873941674506]","[52.63645130183221, 64.7917068466731, 43.55159112825458]","[74.01331800973499, 70.51764467279611, 29.8565778799351]","[68.68014440433213, 42.39653429602888, 38.765992779783396]"
st066_bl1_fo1,4,"[12444, 2867, 2359, 2103]","[58.471070395371264, 71.60270009643202, 33.30319832851173]","[64.83222881060343, 56.24729682595047, 37.051621904429716]","[66.85544722339975, 46.927511657481986, 26.588808817295465]","[70.81978126485973, 56.47788873038517, 17.254873989538755]"
st070_bl1_fo1,11,"[1892, 7390, 2226, 1268, 2584, 505, 825, 4143, 470, 6874, 5246]","[43.36892177589852, 57.77959830866808, 22.24524312896406]","[62.112719891745606, 41.12151556156969, 19.368876860622464]","[55.866127583108714, 75.32704402515724, 34.65633423180593]","[59.82018927444795, 65.42507886435331, 27.11198738170347]","[65.19620743034056, 82.42027863777089, 42.60448916408669]","[68.13663366336634, 74.68514851485149, 29.154455445544553]","[70.30181818181818, 63.85818181818182, 26.44727272727273]","[79.84383297127685, 78.24885348781076, 46.54573980207579]","[75.11276595744681, 71.16382978723404, 30.49787234042553]","[84.81393657259238, 47.90034914169334, 30.01803898748909]","[89.4889439573008, 64.87380861608845, 40.701486847121615]"
st070_bl1_fo2,11,"[9799, 6488, 18744, 376, 2670, 455, 587, 1140, 727, 13421, 23079]","[39.575160730686804, 74.79834677007858, 20.436371058271252]","[41.394420468557335, 51.72102342786683, 25.892725030826142]","[61.61304950917627, 89.60227272727273, 20.872065727699532]","[53.52925531914894, 61.566489361702125, 16.61968085106383]","[59.027340823970036, 45.337078651685395, 29.195505617977528]","[57.716483516483514, 54.967032967032964, 18.195604395604395]","[60.313458262350935, 66.21465076660988, 16.70017035775128]","[69.59912280701755, 53.69649122807017, 26.021052631578947]","[69.07977991746905, 63.02063273727648, 20.658872077028885]","[86.05938454660607, 78.92027419715372, 30.666120259295134]","[93.69015121972356, 53.92339356124616, 41.04090298539798]"
st080_bl1_fo1,6,"[3922, 4968, 516, 408, 8280, 323]","[47.201937786843445, 53.5550739418664, 44.785058643549206]","[60.01670692431562, 74.01247987117553, 17.65740740740741]","[49.315891472868216, 64.43023255813954, 27.988372093023255]","[53.759803921568626, 59.06617647058823, 23.747549019607842]","[67.9286231884058, 52.70688405797102, 21.91473429951691]","[56.05263157894737, 63.56346749226006, 17.647058823529413]"
st083_bl2_fo4,12,"[11969, 10408, 2922, 1423, 1408, 7767, 1873, 377, 594, 505, 5486, 3514]","[49.194753112206534, 74.15130754448994, 35.84426434956972]","[58.37336664104535, 50.50634127594159, 35.61933128362798]","[60.53661875427789, 93.20704996577686, 29.954140999315538]","[70.3583977512298, 76.2087139845397, 24.016865776528462]","[71.14701704545455, 63.09090909090909, 22.740056818181817]","[80.59469550663061, 44.42796446504442, 32.909102613621734]","[82.33262146289375, 82.43299519487454, 23.227976508275493]","[79.04509283819628, 70.50132625994695, 17.572944297082227]","[80.81818181818181, 60.003367003367, 20.30976430976431]","[85.32079207920792, 66.2910891089109, 18.78019801980198]","[95.86091870215093, 55.79948960991615, 28.448049580751004]","[95.66192373363688, 74.33210017074559, 24.947638019351167]"
st092_bl1_fo1,11,"[3476, 5743, 2702, 640, 578, 1780, 17504, 1025, 1169, 10195, 27093]","[39.631760644418875, 46.34407364787111, 24.2819332566168]","[49.18509489813686, 34.96917987114748, 33.96865749608219]","[42.49370836417469, 61.76128793486306, 20.130273871206512]","[45.7359375, 57.7578125, 32.60625]","[49.621107266435985, 51.49307958477509, 37.48961937716263]","[52.74943820224719, 67.70224719101124, 25.49438202247191]","[69.65282221206581, 83.59854890310785, 15.046275137111518]","[57.56780487804878, 55.82341463414634, 39.36292682926829]","[59.540633019674935, 64.2224123182207, 33.446535500427714]","[68.38989700833741, 39.72133398724865, 42.42079450711133]","[83.8441663898424, 64.3223341822611, 34.98032702173993]"
st092_bl1_fo2,10,"[10034, 4559, 8755, 1146, 920, 495, 1803, 839, 5378, 3470]","[41.20968706398246, 57.30615905919873, 28.638927646003587]","[46.62162754990129, 35.11449879359509, 27.137749506470715]","[59.85848086807538, 75.54871501998858, 31.85128498001142]","[62.67888307155323, 41.97905759162304, 37.87696335078534]","[61.23586956521739, 52.80978260869565, 40.392391304347825]","[68.31313131313131, 59.157575757575756, 40.94949494949495]","[74.62895174708818, 37.529118136439266, 34.96616749861342]","[74.69368295589987, 52.50178784266984, 41.585220500595945]","[83.07976943101525, 69.95053923391595, 34.105987355894385]","[88.78616714697407, 48.63890489913545, 34.8207492795389]"
st092_bl1_fo4,14,"[17554, 11891, 13768, 777, 1471, 967, 9021, 1420, 4768, 302, 486, 313, 3133, 5216]","[45.96302836960237, 65.54044662185257, 40.07815882419961]","[58.689092591035234, 42.44184677487175, 26.2659994954167]","[63.19291109819872, 88.14301278326555, 47.67555200464846]","[65.62548262548262, 66.07464607464607, 22.16087516087516]","[69.08361658735554, 75.78653976886471, 25.08837525492862]","[71.23371251292657, 60.639089968976215, 16.723888314374353]","[83.88094446291986, 39.469571000997675, 16.251635073716884]","[79.14507042253521, 80.25915492957746, 26.688028169014085]","[86.84018456375838, 94.13695469798658, 43.32067953020134]","[79.43377483443709, 59.86092715231788, 13.324503311258278]","[77.98559670781893, 71.71810699588477, 15.944444444444445]","[83.49840255591054, 66.68370607028754, 15.246006389776358]","[92.77465687839131, 76.12671560804341, 24.33195020746888]","[99.15490797546012, 59.15145705521472, 19.241564417177916]"
st092_bl1_fo5,11,"[8999, 15345, 12269, 895, 486, 12644, 1194, 1152, 4312, 2993, 3936]","[35.61840204467163, 70.79919991110124, 25.195021669074343]","[43.08374063212773, 45.32003910068426, 33.58357771260997]","[57.89102616350151, 91.90423017360828, 23.549270519194717]","[57.33296089385475, 66.9340782122905, 39.47039106145252]","[54.434156378600825, 75.48559670781893, 37.40329218106996]","[71.17336285985448, 34.58288516292313, 40.65145523568491]","[63.51926298157454, 80.56951423785594, 39.37604690117253]","[67.23524305555556, 63.25694444444444, 41.69965277777778]","[80.59322820037106, 85.68668831168831, 33.458719851576994]","[79.53257601069161, 69.26361510190445, 40.62044771132643]","[90.8180894308943, 50.70680894308943, 37.82164634146341]"
st092_bl3_fo2,10,"[18720, 2399, 22004, 2918, 3777, 3915, 1180, 11844, 14942, 483]","[39.55854700854701, 52.79455128205128, 18.069070512820513]","[37.60900375156315, 82.46519383076281, 20.71154647769904]","[68.50649881839665, 39.43137611343392, 22.917424104708235]","[59.83653187114462, 84.12440027416038, 26.35298149417409]","[66.62006883770188, 70.28885358750331, 19.344718030182683]","[69.33665389527458, 90.63831417624522, 36.49220945083014]","[75.30338983050848, 81.17118644067797, 22.265254237288136]","[87.11246200607903, 80.0936339074637, 43.23885511651469]","[90.34165439700175, 55.21496452951412, 37.13639405702048]","[80.84057971014492, 74.49482401656314, 24.867494824016564]"
st093_bl1_fo2,10,"[10435, 5346, 9426, 442, 522, 614, 3291, 825, 1249, 7456]","[38.85931959750839, 58.31068519405846, 30.210349784379492]","[46.912644968200524, 78.8791619902731, 29.394500561167227]","[56.641629535327816, 38.42043284532145, 34.15510290685339]","[52.89140271493213, 65.96153846153847, 39.6289592760181]","[57.97318007662835, 59.247126436781606, 40.22605363984675]","[59.0814332247557, 70.7671009771987, 41.100977198697066]","[64.27803099361896, 79.92221209358857, 31.780613795199027]","[66.64727272727272, 60.45090909090909, 38.86545454545455]","[70.90232185748599, 69.32105684547638, 36.31945556445156]","[79.80244098712447, 42.942596566523605, 35.20091201716738]"
st093_bl1_fo4,9,"[8031, 8255, 3172, 1726, 343, 2270, 10167, 4632, 5786]","[33.95853567426224, 62.92765533557465, 29.838376291869007]","[52.35202907328892, 79.9198061780739, 27.45305875227135]","[60.84867591424968, 41.2780580075662, 37.4936948297604]","[58.4026651216686, 56.15758980301275, 37.993047508690616]","[66.03498542274052, 51.25364431486881, 44.542274052478135]","[71.2374449339207, 58.70660792951542, 41.234801762114536]","[77.32900560637356, 75.25346709943936, 24.244516573227106]","[77.72625215889465, 37.954231433506045, 33.3199481865285]","[87.92412720359488, 55.8230210853785, 28.192879363982026]"
st093_bl1_fo5,12,"[7900, 12423, 5328, 584, 699, 432, 9057, 2496, 414, 1440, 1576, 8771]","[40.69392405063291, 59.72911392405063, 37.91481012658228]","[45.611446510504706, 78.77316268212186, 25.28076954036867]","[52.630067567567565, 43.749812312312315, 41.40915915915916]","[50.35445205479452, 54.21232876712329, 24.809931506849313]","[56.04005722460658, 59.48068669527897, 19.736766809728184]","[54.120370370370374, 46.60648148148148, 27.52777777777778]","[68.26819035000553, 80.80589599205035, 14.601082035994258]","[66.33173076923077, 41.12099358974359, 33.31009615384615]","[59.391304347826086, 47.871980676328505, 21.458937198067634]","[66.09722222222223, 57.384027777777774, 19.865277777777777]","[71.15672588832487, 48.319162436548226, 24.534263959390863]","[85.97377722038536, 67.86671987230646, 16.898415232014592]"
st098_bl1_fo2,9,"[11312, 8831, 14120, 4888, 3851, 728, 3717, 6288, 4393]","[47.62464639321075, 67.46013083451203, 43.95182107496464]","[47.95470501641943, 44.12150379345488, 35.271090476729704]","[63.91076487252125, 86.98973087818698, 40.99929178470255]","[60.31955810147299, 35.55728314238952, 21.60945171849427]","[60.74110620618021, 62.97325370033757, 19.84601402233186]","[64.59065934065934, 59.24313186813187, 11.601648351648352]","[72.98116760828626, 41.09631423190745, 13.401668011837504]","[81.3360368956743, 86.63295165394402, 26.00445292620865]","[77.82358297291145, 58.901434099704076, 13.139084907807876]"
st098_bl1_fo3,8,"[6778, 3917, 5696, 2175, 4425, 381, 1537, 5712]","[54.23015638831514, 61.90070817350251, 43.61979935084096]","[54.348480980342096, 50.41485830993107, 29.498851161603266]","[64.30372191011236, 78.48613061797752, 45.09761235955056]","[63.12045977011494, 70.75402298850575, 23.90712643678161]","[66.2090395480226, 52.64949152542373, 15.067796610169491]","[62.981627296587924, 66.8740157480315, 16.364829396325458]","[74.24137931034483, 68.46909564085881, 15.368249837345479]","[78.63165266106442, 84.95273109243698, 34.827906162464984]"
st098_bl1_fo4,11,"[6910, 3940, 11195, 4015, 2509, 2947, 341, 10787, 1381, 1294, 18538]","[35.01751085383502, 63.57380607814761, 32.66729377713459]","[37.765228426395936, 81.87182741116752, 36.20228426395939]","[49.69468512728897, 47.33488164359089, 26.446985261277355]","[51.310087173100875, 91.89016189290162, 37.92154420921544]","[57.0789159027501, 66.73096851335194, 42.232363491430846]","[66.70919579233119, 87.73057346454021, 39.16661011197828]","[62.26392961876833, 71.56304985337243, 46.20234604105572]","[75.02873829609716, 44.93371651061463, 23.70121442477056]","[70.90658942795076, 65.43012309920347, 40.328023171614774]","[73.06877897990726, 76.83153013910355, 39.409582689335394]","[95.07077354622936, 61.01871830833963, 23.714855971517963]"
